rok;ico;ci_type;paragraf;paragraf_nazev;par_skupina;par_oddil;polozka;polozka_nazev;druh;trida;seskupeni;podseskupeni;schvaleny_rozpocet;upraveny_rozpocet;skutecnost
2025;00282618;3;2411;Záležitosti pošt;Průmyslová a ostatní odvětví hospodářství;Spoje;6121;Stavby;Výdaje;Kapitálové výdaje;Investiční nákupy a související výdaje;Pořízení dlouhodobého hmotného majetku;0.00;34100.00;18077.93
2025;00282618;3;3111;Mateřské školy;Služby pro fyzické osoby;Vzdělávání a školské služby;5139;Nákup materiálu jinde nezařazený;Výdaje;Běžné výdaje;Výdaje na neinvestiční nákupy a související výdaje;Výdaje na nákup materiálu;10000.00;10000.00;0.00
2025;00282618;3;3111;Mateřské školy;Služby pro fyzické osoby;Vzdělávání a školské služby;5154;Elektrická energie;Výdaje;Běžné výdaje;Výdaje na neinvestiční nákupy a související výdaje;Výdaje na nákup vody, paliv a energie;140000.00;172800.00;172761.42
2025;00282618;3;3111;Mateřské školy;Služby pro fyzické osoby;Vzdělávání a školské služby;5169;Nákup ostatních služeb;Výdaje;Běžné výdaje;Výdaje na neinvestiční nákupy a související výdaje;Výdaje na nákup služeb;10000.00;10000.00;0.00
2025;00282618;3;3111;Mateřské školy;Služby pro fyzické osoby;Vzdělávání a školské služby;5171;Opravy a udržování;Výdaje;Běžné výdaje;Výdaje na neinvestiční nákupy a související výdaje;Výdaje na ostatní nákupy;200000.00;200000.00;52301.04
2025;00282618;3;3111;Mateřské školy;Služby pro fyzické osoby;Vzdělávání a školské služby;6121;Stavby;Výdaje;Kapitálové výdaje;Investiční nákupy a související výdaje;Pořízení dlouhodobého hmotného majetku;100000.00;250000.00;73740.00
2025;00282618;3;3111;Mateřské školy;Služby pro fyzické osoby;Vzdělávání a školské služby;6122;Stroje, přístroje a zařízení;Výdaje;Kapitálové výdaje;Investiční nákupy a související výdaje;Pořízení dlouhodobého hmotného majetku;2500000.00;0.00;0.00
2025;00282618;3;3119;Ostatní záležitosti základního vzdělávání;Služby pro fyzické osoby;Vzdělávání a školské služby;5011;Platy zaměstnanců v pracovním poměru vyjma zaměstnanců na služebních místech;Výdaje;Běžné výdaje;Výdaje na platy a obdobné a související výdaje;Platy;475000.00;555000.00;509603.00
2025;00282618;3;3119;Ostatní záležitosti základního vzdělávání;Služby pro fyzické osoby;Vzdělávání a školské služby;5021;Ostatní osobní výdaje;Výdaje;Běžné výdaje;Výdaje na platy a obdobné a související výdaje;Výdaje na ostatní platby za provedenou práci;10000.00;17600.00;16340.00
2025;00282618;3;3119;Ostatní záležitosti základního vzdělávání;Služby pro fyzické osoby;Vzdělávání a školské služby;5031;Povinné pojistné na sociální zabezpečení a příspěvek na státní politiku zaměstnanosti;Výdaje;Běžné výdaje;Výdaje na platy a obdobné a související výdaje;Povinné a zákonné pojistné placené zaměstnavatelem;110000.00;125200.00;125122.65
2025;00282618;3;3119;Ostatní záležitosti základního vzdělávání;Služby pro fyzické osoby;Vzdělávání a školské služby;5032;Povinné pojistné na veřejné zdravotní pojištění;Výdaje;Běžné výdaje;Výdaje na platy a obdobné a související výdaje;Povinné a zákonné pojistné placené zaměstnavatelem;35000.00;45500.00;45409.00
2025;00282618;3;3119;Ostatní záležitosti základního vzdělávání;Služby pro fyzické osoby;Vzdělávání a školské služby;5137;Drobný dlouhodobý hmotný majetek;Výdaje;Běžné výdaje;Výdaje na neinvestiční nákupy a související výdaje;Výdaje na nákup materiálu;0.00;237600.00;237541.00
2025;00282618;3;3119;Ostatní záležitosti základního vzdělávání;Služby pro fyzické osoby;Vzdělávání a školské služby;5139;Nákup materiálu jinde nezařazený;Výdaje;Běžné výdaje;Výdaje na neinvestiční nákupy a související výdaje;Výdaje na nákup materiálu;0.00;14100.00;14026.00
2025;00282618;3;3119;Ostatní záležitosti základního vzdělávání;Služby pro fyzické osoby;Vzdělávání a školské služby;5162;Služby elektronických komunikací;Výdaje;Běžné výdaje;Výdaje na neinvestiční nákupy a související výdaje;Výdaje na nákup služeb;600.00;600.00;587.91
2025;00282618;3;3119;Ostatní záležitosti základního vzdělávání;Služby pro fyzické osoby;Vzdělávání a školské služby;5171;Opravy a udržování;Výdaje;Běžné výdaje;Výdaje na neinvestiční nákupy a související výdaje;Výdaje na ostatní nákupy;0.00;1642000.00;1171592.57
2025;00282618;3;3119;Ostatní záležitosti základního vzdělávání;Služby pro fyzické osoby;Vzdělávání a školské služby;5331;Neinvestiční příspěvky zřízeným příspěvkovým organizacím;Výdaje;Běžné výdaje;Neinvestiční transfery veřejnoprávním osobám a mezi peněžními fondy téže osoby a platby daní;Neinvestiční transfery příspěvkovým a podobným organizacím;8500000.00;8500000.00;8500000.00
2025;00282618;3;3119;Ostatní záležitosti základního vzdělávání;Služby pro fyzické osoby;Vzdělávání a školské služby;5336;Neinvestiční transfery zřízeným příspěvkovým organizacím;Výdaje;Běžné výdaje;Neinvestiční transfery veřejnoprávním osobám a mezi peněžními fondy téže osoby a platby daní;Neinvestiční transfery příspěvkovým a podobným organizacím;0.00;1682300.00;1682138.41
2025;00282618;3;3119;Ostatní záležitosti základního vzdělávání;Služby pro fyzické osoby;Vzdělávání a školské služby;6121;Stavby;Výdaje;Kapitálové výdaje;Investiční nákupy a související výdaje;Pořízení dlouhodobého hmotného majetku;2299400.00;1876400.00;1175494.52
2025;00282618;3;3119;Ostatní záležitosti základního vzdělávání;Služby pro fyzické osoby;Vzdělávání a školské služby;6122;Stroje, přístroje a zařízení;Výdaje;Kapitálové výdaje;Investiční nákupy a související výdaje;Pořízení dlouhodobého hmotného majetku;0.00;510400.00;444179.71
2025;00282618;3;3119;Ostatní záležitosti základního vzdělávání;Služby pro fyzické osoby;Vzdělávání a školské služby;6123;Dopravní prostředky;Výdaje;Kapitálové výdaje;Investiční nákupy a související výdaje;Pořízení dlouhodobého hmotného majetku;0.00;185200.00;185130.00
2025;00282618;3;3231;Základní umělecké školy;Služby pro fyzické osoby;Vzdělávání a školské služby;5331;Neinvestiční příspěvky zřízeným příspěvkovým organizacím;Výdaje;Běžné výdaje;Neinvestiční transfery veřejnoprávním osobám a mezi peněžními fondy téže osoby a platby daní;Neinvestiční transfery příspěvkovým a podobným organizacím;600000.00;600000.00;600000.00
2025;00282618;3;3231;Základní umělecké školy;Služby pro fyzické osoby;Vzdělávání a školské služby;5336;Neinvestiční transfery zřízeným příspěvkovým organizacím;Výdaje;Běžné výdaje;Neinvestiční transfery veřejnoprávním osobám a mezi peněžními fondy téže osoby a platby daní;Neinvestiční transfery příspěvkovým a podobným organizacím;0.00;379400.00;379280.84
2025;00282618;3;3312;Hudební činnost;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5021;Ostatní osobní výdaje;Výdaje;Běžné výdaje;Výdaje na platy a obdobné a související výdaje;Výdaje na ostatní platby za provedenou práci;0.00;11800.00;11764.00
2025;00282618;3;3312;Hudební činnost;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5041;Odměny za užití duševního vlastnictví;Výdaje;Běžné výdaje;Výdaje na platy a obdobné a související výdaje;Výdaje na odměny za užití duševního vlastnictví;5000.00;14700.00;14685.73
2025;00282618;3;3312;Hudební činnost;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5139;Nákup materiálu jinde nezařazený;Výdaje;Běžné výdaje;Výdaje na neinvestiční nákupy a související výdaje;Výdaje na nákup materiálu;2000.00;4000.00;2997.17
2025;00282618;3;3312;Hudební činnost;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5169;Nákup ostatních služeb;Výdaje;Běžné výdaje;Výdaje na neinvestiční nákupy a související výdaje;Výdaje na nákup služeb;151000.00;127500.00;120305.00
2025;00282618;3;3312;Hudební činnost;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5175;Pohoštění;Výdaje;Běžné výdaje;Výdaje na neinvestiční nákupy a související výdaje;Výdaje na ostatní nákupy;22000.00;22000.00;14918.00
2025;00282618;3;3312;Hudební činnost;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5222;Neinvestiční transfery spolkům;Výdaje;Běžné výdaje;Neinvestiční transfery soukromoprávním osobám;Neinvestiční transfery neziskovým a podobným osobám;10000.00;10000.00;10000.00
2025;00282618;3;3314;Činnosti knihovnické;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5011;Platy zaměstnanců v pracovním poměru vyjma zaměstnanců na služebních místech;Výdaje;Běžné výdaje;Výdaje na platy a obdobné a související výdaje;Platy;396100.00;399100.00;399050.00
2025;00282618;3;3314;Činnosti knihovnické;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5021;Ostatní osobní výdaje;Výdaje;Běžné výdaje;Výdaje na platy a obdobné a související výdaje;Výdaje na ostatní platby za provedenou práci;25000.00;32000.00;31230.00
2025;00282618;3;3314;Činnosti knihovnické;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5031;Povinné pojistné na sociální zabezpečení a příspěvek na státní politiku zaměstnanosti;Výdaje;Běžné výdaje;Výdaje na platy a obdobné a související výdaje;Povinné a zákonné pojistné placené zaměstnavatelem;97000.00;99000.00;98964.59
2025;00282618;3;3314;Činnosti knihovnické;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5032;Povinné pojistné na veřejné zdravotní pojištění;Výdaje;Běžné výdaje;Výdaje na platy a obdobné a související výdaje;Povinné a zákonné pojistné placené zaměstnavatelem;36000.00;36000.00;35914.00
2025;00282618;3;3314;Činnosti knihovnické;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5136;Knihy a obdobné listinné informační prostředky;Výdaje;Běžné výdaje;Výdaje na neinvestiční nákupy a související výdaje;Výdaje na nákup materiálu;120000.00;120000.00;119886.27
2025;00282618;3;3314;Činnosti knihovnické;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5137;Drobný dlouhodobý hmotný majetek;Výdaje;Běžné výdaje;Výdaje na neinvestiční nákupy a související výdaje;Výdaje na nákup materiálu;0.00;38000.00;31438.59
2025;00282618;3;3314;Činnosti knihovnické;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5139;Nákup materiálu jinde nezařazený;Výdaje;Běžné výdaje;Výdaje na neinvestiční nákupy a související výdaje;Výdaje na nákup materiálu;20000.00;30000.00;25255.67
2025;00282618;3;3314;Činnosti knihovnické;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5162;Služby elektronických komunikací;Výdaje;Běžné výdaje;Výdaje na neinvestiční nákupy a související výdaje;Výdaje na nákup služeb;10000.00;10000.00;8781.00
2025;00282618;3;3314;Činnosti knihovnické;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5169;Nákup ostatních služeb;Výdaje;Běžné výdaje;Výdaje na neinvestiční nákupy a související výdaje;Výdaje na nákup služeb;76500.00;98600.00;51501.50
2025;00282618;3;3314;Činnosti knihovnické;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5179;Ostatní nákupy jinde nezařazené;Výdaje;Běžné výdaje;Výdaje na neinvestiční nákupy a související výdaje;Výdaje na ostatní nákupy;600.00;600.00;550.00
2025;00282618;3;3314;Činnosti knihovnické;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5194;Výdaje na věcné dary;Výdaje;Běžné výdaje;Výdaje na neinvestiční nákupy a související výdaje;Výdaje související s neinvestičními nákupy, příspěvky, náhrady a výdaje na věcné dary;4000.00;2000.00;0.00
2025;00282618;3;3314;Činnosti knihovnické;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5499;Ostatní neinvestiční transfery fyzickým osobám;Výdaje;Běžné výdaje;Neinvestiční transfery a některé náhrady fyzickým osobám;Ostatní neinvestiční transfery fyzickým osobám;14800.00;18100.00;17000.00
2025;00282618;3;3315;Činnosti muzeí a galerií;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5139;Nákup materiálu jinde nezařazený;Výdaje;Běžné výdaje;Výdaje na neinvestiční nákupy a související výdaje;Výdaje na nákup materiálu;3000.00;3000.00;0.00
2025;00282618;3;3315;Činnosti muzeí a galerií;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5169;Nákup ostatních služeb;Výdaje;Běžné výdaje;Výdaje na neinvestiční nákupy a související výdaje;Výdaje na nákup služeb;2000.00;2000.00;0.00
2025;00282618;3;3319;Ostatní záležitosti kultury;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5021;Ostatní osobní výdaje;Výdaje;Běžné výdaje;Výdaje na platy a obdobné a související výdaje;Výdaje na ostatní platby za provedenou práci;0.00;21800.00;21763.00
2025;00282618;3;3319;Ostatní záležitosti kultury;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5139;Nákup materiálu jinde nezařazený;Výdaje;Běžné výdaje;Výdaje na neinvestiční nákupy a související výdaje;Výdaje na nákup materiálu;20000.00;19500.00;17521.00
2025;00282618;3;3319;Ostatní záležitosti kultury;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5169;Nákup ostatních služeb;Výdaje;Běžné výdaje;Výdaje na neinvestiční nákupy a související výdaje;Výdaje na nákup služeb;60000.00;131500.00;131492.00
2025;00282618;3;3319;Ostatní záležitosti kultury;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5175;Pohoštění;Výdaje;Běžné výdaje;Výdaje na neinvestiční nákupy a související výdaje;Výdaje na ostatní nákupy;20000.00;58700.00;58684.58
2025;00282618;3;3319;Ostatní záležitosti kultury;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5222;Neinvestiční transfery spolkům;Výdaje;Běžné výdaje;Neinvestiční transfery soukromoprávním osobám;Neinvestiční transfery neziskovým a podobným osobám;75000.00;75000.00;75000.00
2025;00282618;3;3326;Pořízení, zachování a obnova hodnot místního kulturního, národního a historického povědomí;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5171;Opravy a udržování;Výdaje;Běžné výdaje;Výdaje na neinvestiční nákupy a související výdaje;Výdaje na ostatní nákupy;20000.00;20000.00;0.00
2025;00282618;3;3330;Činnosti registrovaných církví a náboženských společností;Služby pro fyzické osoby;Kultura, církve a sdělovací prostředky;5223;Neinvestiční transfery církvím a náboženským společnostem;Výdaje;Běžné výdaje;Neinvestiční transfery soukromoprávním osobám;Neinvestiční transfery neziskovým a podobným osobám;230000.00;230000.00;230000.00
